region,region_id,province,provincial_id,city_municipality,city_municipality_id,pop_cagr,avg_income_2021,income_cagr,employment_rate_2019,gva_2020,gva_cagr,gv_per_unit_built,gv_per_unit_sold,opportunity_score
region i (ilocos region),ri-001,pangasinan,pangasin001,bani,pangasin001bani,0.052763503449540616,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.23009985594740334
region i (ilocos region),ri-001,pangasinan,pangasin001,san-manuel,pangasin001san-manuel,0.07127714950210962,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2646461910816491
region i (ilocos region),ri-001,pangasinan,pangasin001,sual,pangasin001sual,0.1091229379495735,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.3352661698483075
region i (ilocos region),ri-001,pangasinan,pangasin001,san-carlos,pangasin001san-carlos,0.07422844558860997,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2701532891105909
region i (ilocos region),ri-001,pangasinan,pangasin001,natividad,pangasin001natividad,0.06716936844929022,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.25698110012626096
region i (ilocos region),ri-001,pangasinan,pangasin001,dagupan,pangasin001dagupan,0.07539041166660598,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2723215097534126
region i (ilocos region),ri-001,pangasinan,pangasin001,rosales,pangasin001rosales,0.06382235198218766,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2507355906116011
region i (ilocos region),ri-001,pangasinan,pangasin001,binalonan,pangasin001binalonan,0.03587951539938028,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.198594451343295
region i (ilocos region),ri-001,pangasinan,pangasin001,burgos,pangasin001burgos,0.069645925576441,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.26160233854956894
region i (ilocos region),ri-001,pangasinan,pangasin001,santo-tomas,pangasin001santo-tomas,0.04863550472396194,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2223970389548644
region i (ilocos region),ri-001,pangasinan,pangasin001,dasol,pangasin001dasol,0.05426434496201371,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.23290041580071696
region i (ilocos region),ri-001,pangasinan,pangasin001,manaoag,pangasin001manaoag,0.08563920322438467,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.29144568372058866
region i (ilocos region),ri-001,pangasinan,pangasin001,mabini,pangasin001mabini,0.05897865926934642,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.24169729360246617
region i (ilocos region),ri-001,pangasinan,pangasin001,bautista,pangasin001bautista,0.06939626234238672,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2611364686863421
region i (ilocos region),ri-001,pangasinan,pangasin001,binmaley,pangasin001binmaley,0.045826558425256625,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.21715556464269303
region i (ilocos region),ri-001,pangasinan,pangasin001,bolinao,pangasin001bolinao,0.08290223607835534,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2863385220081053
region i (ilocos region),ri-001,pangasinan,pangasin001,calasiao,pangasin001calasiao,0.06864269659038702,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2597303202194031
region i (ilocos region),ri-001,pangasinan,pangasin001,villasis,pangasin001villasis,0.046547464833803565,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2185007710012553
region i (ilocos region),ri-001,pangasinan,pangasin001,asingan,pangasin001asingan,0.030699650237861587,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.18892885887642397
region i (ilocos region),ri-001,pangasinan,pangasin001,labrador,pangasin001labrador,0.08615457483480671,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.29240736357131936
region i (ilocos region),ri-001,pangasinan,pangasin001,lingayen ,pangasin001lingayen-,0.04922275626975248,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.22349284626647536
region i (ilocos region),ri-001,pangasinan,pangasin001,mangatarem,pangasin001mangatarem,0.06811699544053429,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2587493655197344
region i (ilocos region),ri-001,pangasinan,pangasin001,alcala,pangasin001alcala,0.08161964758974172,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2839452207836377
region i (ilocos region),ri-001,pangasinan,pangasin001,san-nicolas,pangasin001san-nicolas,0.06075747782647434,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2450165566932191
region i (ilocos region),ri-001,pangasinan,pangasin001,laoac,pangasin001laoac,0.06305664518483223,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2493067870382315
region i (ilocos region),ri-001,pangasinan,pangasin001,mapandan,pangasin001mapandan,0.05453737110417789,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.23340988068844537
region i (ilocos region),ri-001,pangasinan,pangasin001,alaminos,pangasin001alaminos,0.07856997316340597,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.27825454945485784
region i (ilocos region),ri-001,pangasinan,pangasin001,sison,pangasin001sison,0.06313937022735838,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.24946115139385272
region i (ilocos region),ri-001,pangasinan,pangasin001,tayug,pangasin001tayug,0.05732598509767506,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.23861341506011124
region i (ilocos region),ri-001,pangasinan,pangasin001,mangaldan,pangasin001mangaldan,0.08344258232548785,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2873468043577282
region i (ilocos region),ri-001,pangasinan,pangasin001,pozorrubio,pangasin001pozorrubio,0.06425226334848899,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.25153780223950495
region i (ilocos region),ri-001,pangasinan,pangasin001,urdaneta,pangasin001urdaneta,0.0669062686218771,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.256490157673015
region i (ilocos region),ri-001,pangasinan,pangasin001,san-jacinto,pangasin001san-jacinto,0.07868964446458926,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2784778552728955
region i (ilocos region),ri-001,pangasinan,pangasin001,urbiztondo,pangasin001urbiztondo,0.08499663387714884,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2902466537751327
region i (ilocos region),ri-001,pangasinan,pangasin001,aguilar,pangasin001aguilar,0.07948623567263802,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.27996428894242265
region i (ilocos region),ri-001,pangasinan,pangasin001,basista,pangasin001basista,0.09078496980795814,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.30104764847750176
region i (ilocos region),ri-001,pangasinan,pangasin001,infanta,pangasin001infanta,0.061974039946463444,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2472866531717537
region i (ilocos region),ri-001,pangasinan,pangasin001,bayambang,pangasin001bayambang,0.07498471391643036,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.27156448056526783
region i (ilocos region),ri-001,pangasinan,pangasin001,malasiqui,pangasin001malasiqui,0.060360011104829026,31240.0,0.11070418662466275,93.45152,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2442748865472263
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,burgos,ilocos-n001burgos,0.059631395137035526,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.3117065793829544
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,bangui,ilocos-n001bangui,0.025084252084006886,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.24724185004483212
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,marcos,ilocos-n001marcos,0.04411084679959787,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2827453438267642
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,currimao,ilocos-n001currimao,0.035722398058312343,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.267092556652912
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,pinili,ilocos-n001pinili,0.02605035911375242,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2490445990619825
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,adams,ilocos-n001adams,0.10279810596873085,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.3922553624157753
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,carasi,ilocos-n001carasi,0.0863068471983841,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.36148278792405797
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,san-nicolas,ilocos-n001san-nicolas,0.05256696771694758,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2985244068118174
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,batac,ilocos-n001batac,0.038611973310145764,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.272484484032425
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,pasuquin,ilocos-n001pasuquin,0.04655756776738218,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2873109081836205
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,vintar,ilocos-n001vintar,0.03519613851625003,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.26611055999725286
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,paoay,ilocos-n001paoay,0.0354985426912946,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.26667484409058706
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,dingras,ilocos-n001dingras,0.047648305329867524,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2893462169104988
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,sarrat,ilocos-n001sarrat,0.024229608642432954,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.24564709131016343
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,solsona,ilocos-n001solsona,0.03883731155781334,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.272904963639758
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,pagudpud,ilocos-n001pagudpud,0.06766769102238523,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.3267022517699571
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,bacarra,ilocos-n001bacarra,0.03080417620658804,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.25791518878751185
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,badoc,ilocos-n001badoc,0.03948432288272663,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.27411228228475315
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,dumalneg,ilocos-n001dumalneg,0.08701859087225627,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.36281089668326455
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,banna ,ilocos-n001banna-,0.036733969671643774,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.2689801422677178
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,nueva-era,ilocos-n001nueva-era,0.18375538495796384,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.5433210835372281
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,laoag ,ilocos-n001laoag-,0.042669747059504104,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.28005626170637626
region i (ilocos region),ri-001,ilocos norte,ilocos-n001,piddig,ilocos-n001piddig,0.04207720882928534,31031.0,0.09701316278555328,97.00473,37823959,-0.0010009247396800536,3591.336783137106,9619.521617497458,0.27895058947828755
region iv-a (calabarzon),riv-a-001,rizal,rizal001,morong,rizal001morong,0.13756474634590288,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.44561012516675536
region iv-a (calabarzon),riv-a-001,rizal,rizal001,san-mateo,rizal001san-mateo,0.19150252515096278,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.5462576463360311
region iv-a (calabarzon),riv-a-001,rizal,rizal001,antipolo ,rizal001antipolo-,0.1716702441224951,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.5092507474820414
region iv-a (calabarzon),riv-a-001,rizal,rizal001,rodriguez,rizal001rodriguez,0.4012075858389108,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.9375658351877849
region iv-a (calabarzon),riv-a-001,rizal,rizal001,baras,rizal001baras,0.37504949257316,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8887550145711678
region iv-a (calabarzon),riv-a-001,rizal,rizal001,tanay,rizal001tanay,0.15544067675901152,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.4789664873405919
region iv-a (calabarzon),riv-a-001,rizal,rizal001,jala-jala,rizal001jala-jala,0.09945702488785413,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.37450138121896004
region iv-a (calabarzon),riv-a-001,rizal,rizal001,cainta,rizal001cainta,0.11656286447547526,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.4064207592533373
region iv-a (calabarzon),riv-a-001,rizal,rizal001,angono,rizal001angono,0.14977803089381636,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.46840002942894554
region iv-a (calabarzon),riv-a-001,rizal,rizal001,pililla,rizal001pililla,0.12115338018803778,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.4149866297358402
region iv-a (calabarzon),riv-a-001,rizal,rizal001,cardona,rizal001cardona,0.06482459843287258,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.3098775136442695
region iv-a (calabarzon),riv-a-001,rizal,rizal001,teresa,rizal001teresa,0.21147254629263013,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.5835215672859664
region iv-a (calabarzon),riv-a-001,rizal,rizal001,binangonan,rizal001binangonan,0.13695659101277746,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.44447531153295394
region iv-a (calabarzon),riv-a-001,rizal,rizal001,taytay,rizal001taytay,0.18169938441875733,32217.0,0.0863937218918247,93.36778,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.5279650537186007
region iv-a (calabarzon),riv-a-001,cavite,cavite001,naic,cavite001naic,0.2199428632162963,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,1.0371483818373657
region iv-a (calabarzon),riv-a-001,cavite,cavite001,naic,cavite001naic,0.2199428632162963,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,1.0371483818373657
region iv-a (calabarzon),riv-a-001,cavite,cavite001,naic,cavite001naic,0.2199428632162963,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,1.0371483818373657
region iv-a (calabarzon),riv-a-001,cavite,cavite001,naic,cavite001naic,0.2199428632162963,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,1.0371483818373657
region iv-a (calabarzon),riv-a-001,cavite,cavite001,silang,cavite001silang,0.1730480711488569,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.9496430250744428
region iv-a (calabarzon),riv-a-001,cavite,cavite001,silang,cavite001silang,0.1730480711488569,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.9496430250744428
region iv-a (calabarzon),riv-a-001,cavite,cavite001,silang,cavite001silang,0.1730480711488569,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.9496430250744428
region iv-a (calabarzon),riv-a-001,cavite,cavite001,silang,cavite001silang,0.1730480711488569,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.9496430250744428
region iv-a (calabarzon),riv-a-001,cavite,cavite001,maragondon,cavite001maragondon,0.06839378109960048,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7543588456636299
region iv-a (calabarzon),riv-a-001,cavite,cavite001,maragondon,cavite001maragondon,0.06839378109960048,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7543588456636299
region iv-a (calabarzon),riv-a-001,cavite,cavite001,maragondon,cavite001maragondon,0.06839378109960048,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7543588456636299
region iv-a (calabarzon),riv-a-001,cavite,cavite001,maragondon,cavite001maragondon,0.06839378109960048,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7543588456636299
region iv-a (calabarzon),riv-a-001,cavite,cavite001,indang,cavite001indang,0.07584196951171496,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7682571135843461
region iv-a (calabarzon),riv-a-001,cavite,cavite001,indang,cavite001indang,0.07584196951171496,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7682571135843461
region iv-a (calabarzon),riv-a-001,cavite,cavite001,indang,cavite001indang,0.07584196951171496,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7682571135843461
region iv-a (calabarzon),riv-a-001,cavite,cavite001,indang,cavite001indang,0.07584196951171496,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7682571135843461
region iv-a (calabarzon),riv-a-001,cavite,cavite001,magallanes,cavite001magallanes,0.07156126531128537,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7602693492348114
region iv-a (calabarzon),riv-a-001,cavite,cavite001,magallanes,cavite001magallanes,0.07156126531128537,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7602693492348114
region iv-a (calabarzon),riv-a-001,cavite,cavite001,magallanes,cavite001magallanes,0.07156126531128537,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7602693492348114
region iv-a (calabarzon),riv-a-001,cavite,cavite001,magallanes,cavite001magallanes,0.07156126531128537,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.7602693492348114
region iv-a (calabarzon),riv-a-001,cavite,cavite001,amadeo,cavite001amadeo,0.1295790169445068,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8685300714051254
region iv-a (calabarzon),riv-a-001,cavite,cavite001,amadeo,cavite001amadeo,0.1295790169445068,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8685300714051254
region iv-a (calabarzon),riv-a-001,cavite,cavite001,amadeo,cavite001amadeo,0.1295790169445068,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8685300714051254
region iv-a (calabarzon),riv-a-001,cavite,cavite001,amadeo,cavite001amadeo,0.1295790169445068,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8685300714051254
region iv-a (calabarzon),riv-a-001,cavite,cavite001,mendez ,cavite001mendez-,0.11047005696041756,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8328728846034128
region iv-a (calabarzon),riv-a-001,cavite,cavite001,mendez ,cavite001mendez-,0.11047005696041756,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8328728846034128
region iv-a (calabarzon),riv-a-001,cavite,cavite001,mendez ,cavite001mendez-,0.11047005696041756,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8328728846034128
region iv-a (calabarzon),riv-a-001,cavite,cavite001,mendez ,cavite001mendez-,0.11047005696041756,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8328728846034128
region iv-a (calabarzon),riv-a-001,cavite,cavite001,rosario,cavite001rosario,0.10745605231080368,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8272487728306113
region iv-a (calabarzon),riv-a-001,cavite,cavite001,rosario,cavite001rosario,0.10745605231080368,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8272487728306113
region iv-a (calabarzon),riv-a-001,cavite,cavite001,rosario,cavite001rosario,0.10745605231080368,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8272487728306113
region iv-a (calabarzon),riv-a-001,cavite,cavite001,rosario,cavite001rosario,0.10745605231080368,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8272487728306113
region iv-a (calabarzon),riv-a-001,cavite,cavite001,cavite,cavite001cavite,0.0032722188442482203,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.6328424621403062
region iv-a (calabarzon),riv-a-001,cavite,cavite001,cavite,cavite001cavite,0.0032722188442482203,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.6328424621403062
region iv-a (calabarzon),riv-a-001,cavite,cavite001,cavite,cavite001cavite,0.0032722188442482203,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.6328424621403062
region iv-a (calabarzon),riv-a-001,cavite,cavite001,cavite,cavite001cavite,0.0032722188442482203,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.6328424621403062
region iv-a (calabarzon),riv-a-001,cavite,cavite001,alfonso,cavite001alfonso,0.10572762784991574,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8240235447739381
region iv-a (calabarzon),riv-a-001,cavite,cavite001,alfonso,cavite001alfonso,0.10572762784991574,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8240235447739381
region iv-a (calabarzon),riv-a-001,cavite,cavite001,alfonso,cavite001alfonso,0.10572762784991574,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8240235447739381
region iv-a (calabarzon),riv-a-001,cavite,cavite001,alfonso,cavite001alfonso,0.10572762784991574,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8240235447739381
region iv-a (calabarzon),riv-a-001,cavite,cavite001,gen.-mariano-alvarez,cavite001gen.-mariano-alvarez,0.11280506389395861,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8372299913471546
region iv-a (calabarzon),riv-a-001,cavite,cavite001,gen.-mariano-alvarez,cavite001gen.-mariano-alvarez,0.11280506389395861,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8372299913471546
region iv-a (calabarzon),riv-a-001,cavite,cavite001,gen.-mariano-alvarez,cavite001gen.-mariano-alvarez,0.11280506389395861,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8372299913471546
region iv-a (calabarzon),riv-a-001,cavite,cavite001,gen.-mariano-alvarez,cavite001gen.-mariano-alvarez,0.11280506389395861,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8372299913471546
region iv-a (calabarzon),riv-a-001,cavite,cavite001,kawit,cavite001kawit,0.14414824054449338,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8957161415990651
region iv-a (calabarzon),riv-a-001,cavite,cavite001,kawit,cavite001kawit,0.14414824054449338,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8957161415990651
region iv-a (calabarzon),riv-a-001,cavite,cavite001,kawit,cavite001kawit,0.14414824054449338,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8957161415990651
region iv-a (calabarzon),riv-a-001,cavite,cavite001,kawit,cavite001kawit,0.14414824054449338,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,0.8957161415990651
region iv-a (calabarzon),riv-a-001,cavite,cavite001,trece-martires,cavite001trece-martires,0.4993499199859477,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,1.5585200119651976
region iv-a (calabarzon),riv-a-001,cavite,cavite001,trece-martires,cavite001trece-martires,0.4993499199859477,35843.0,0.09374555303266452,93.39715,190539273,-0.0017058482503301553,7580.333903564609,10171.859545163357,1.5585200119651976
